1711381 0.673331 0.739296 0.008076 -0.731419 0.664483 0.153255 0.107934 -0.109098 0.988153
1711416 0.950359 0.301891 -0.075352 -0.290922 0.948015 0.128958 0.110366 -0.100635 0.988782
1711451 0.672916 0.739706 0.004259 -0.731229 0.664313 0.154891 0.111744 -0.107344 0.987922
1711486 0.949578 0.304638 -0.074133 -0.293875 0.947214 0.128148 0.109259 -0.099901 0.98898
1711521 0.669846 0.742466 0.007014 -0.734489 0.661206 0.152744 0.108769 -0.107467 0.98824
1711556 0.948685 0.30818 -0.070851 -0.29784 0.946101 0.127213 0.106237 -0.099583 0.989341
1711591 0.667046 0.744957 0.009366 -0.737468 0.658451 0.150271 0.105778 -0.107145 0.9886
1711626 0.948281 0.309802 -0.069171 -0.299701 0.945608 0.1265 0.104599 -0.099227 0.989551
1711661 0.667882 0.744218 0.00848 -0.736697 0.659426 0.149778 0.105875 -0.106281 0.988683
1711696 0.948826 0.307821 -0.070529 -0.297672 0.946351 0.125734 0.10545 -0.098305 0.989553
1711731 0.669494 0.742788 0.006444 -0.735098 0.661266 0.149524 0.106803 -0.104843 0.988736
1711766 0.949404 0.305653 -0.072155 -0.295483 0.947202 0.124483 0.106395 -0.096864 0.989594
1711801 0.671065 0.741383 0.00467 -0.733508 0.662993 0.149683 0.107876 -0.103873 0.988722
1711836 0.949977 0.30348 -0.073776 -0.293293 0.948047 0.123224 0.10734 -0.095422 0.989632
1711871 0.672846 0.739776 0.002729 -0.731753 0.664997 0.149385 0.108696 -0.10251 0.988775
1711906 0.950476 0.301456 -0.07562 -0.291071 0.948701 0.123458 0.108958 -0.095333 0.989464
1748586 0.972747 0.183558 -0.141665 -0.224983 0.894987 -0.3852 0.056082 0.406575 0.911894
1748621 0.725507 0.612791 -0.313247 -0.685899 0.681124 -0.256148 0.056394 0.400694 0.914474
1748656 0.972391 0.184481 -0.142901 -0.226437 0.89394 -0.386776 0.056392 0.408456 0.911034
1748691 0.723885 0.613949 -0.31473 -0.68756 0.679664 -0.255571 0.057003 0.4014 0.914126
1748726 0.971798 0.186335 -0.144524 -0.228798 0.893432 -0.386562 0.057092 0.408727 0.910868
1748761 0.722067 0.615296 -0.316274 -0.689356 0.678477 -0.253882 0.058372 0.401346 0.914064
1748796 0.971311 0.187204 -0.146659 -0.230398 0.893559 -0.385316 0.058915 0.408051 0.911055
1748831 0.722203 0.614529 -0.317452 -0.689037 0.679279 -0.252599 0.060409 0.401164 0.914011
1748866 0.971582 0.185955 -0.146453 -0.229217 0.89351 -0.386131 0.059054 0.408728 0.910743
1748901 0.723105 0.61423 -0.315972 -0.6883 0.679139 -0.254975 0.057975 0.401858 0.913864
1748936 0.971905 0.18645 -0.143652 -0.228543 0.893508 -0.386537 0.056284 0.408508 0.911017
1748971 0.723534 0.61494 -0.313601 -0.688037 0.679109 -0.255762 0.05569 0.400822 0.914461
1749006 0.972078 0.186985 -0.141772 -0.228202 0.894016 -0.385561 0.054652 0.407149 0.911725
1749041 0.723829 0.615558 -0.311703 -0.687836 0.679322 -0.255736 0.054326 0.39951 0.915117
1749076 0.972262 0.187292 -0.140098 -0.227766 0.89435 -0.385044 0.053181 0.406273 0.912202
1749111 0.724354 0.615611 -0.310373 -0.687415 0.67928 -0.256979 0.05263 0.3995 0.91522
1749146 0.972517 0.187136 -0.138529 -0.227029 0.894166 -0.385905 0.051651 0.406749 0.912078
1749181 0.724904 0.615203 -0.309899 -0.686911 0.679305 -0.258257 0.051635 0.400086 0.915021
1749216 0.972543 0.185831 -0.140094 -0.226495 0.894125 -0.386314 0.053472 0.407438 0.911665
1749251 0.724815 0.613666 -0.313139 -0.686687 0.680254 -0.256347 0.055702 0.400833 0.914455
1749286 0.972277 0.184263 -0.143956 -0.226584 0.894505 -0.38538 0.057758 0.407315 0.911459
1749321 0.724632 0.612444 -0.315943 -0.686484 0.681688 -0.253059 0.06039 0.400265 0.914407
1749356 0.972149 0.182985 -0.14643 -0.226425 0.894553 -0.385363 0.060474 0.407786 0.911072
1749391 0.725017 0.611629 -0.316636 -0.686082 0.681658 -0.254228 0.060344 0.401559 0.913842
1749426 0.972352 0.18272 -0.145409 -0.22585 0.894115 -0.386714 0.059352 0.408863 0.910663
1749461 0.725321 0.611565 -0.316064 -0.685839 0.68159 -0.255064 0.059438 0.401773 0.913808
1749496 0.972444 0.182714 -0.144802 -0.225591 0.894193 -0.386687 0.058828 0.408697 0.910771
1749531 0.72545 0.611787 -0.315337 -0.685738 0.681745 -0.254922 0.059021 0.401172 0.914098
1749566 0.972474 0.182949 -0.1443 -0.225539 0.894615 -0.385739 0.058522 0.407667 0.911253
1749601 0.725269 0.612637 -0.314102 -0.685972 0.68184 -0.254038 0.058534 0.399711 0.914769
1749636 0.972553 0.183167 -0.143488 -0.225375 0.894867 -0.38525 0.057837 0.407015 0.911588
1749671 0.725804 0.612132 -0.313849 -0.685467 0.681917 -0.25519 0.057809 0.400351 0.914536
1779190 0.780412 -0.102621 -0.616785 -0.221679 0.876951 -0.426396 0.584648 0.469493 0.661635
1779225 0.562772 0.356979 -0.745555 -0.581939 0.811653 -0.050641 0.587054 0.462367 0.664517
1779260 0.777758 -0.103715 -0.619947 -0.222214 0.877233 -0.425538 0.587973 0.468727 0.659228
1779295 0.561508 0.355156 -0.747376 -0.581165 0.812206 -0.050669 0.589028 0.4628 0.662465
1779330 0.777915 -0.105025 -0.619529 -0.222038 0.876386 -0.427371 0.587832 0.470018 0.658434
1779365 0.562218 0.354615 -0.747099 -0.581683 0.811722 -0.052448 0.587838 0.464063 0.662639
1779400 0.778593 -0.104417 -0.61878 -0.222586 0.875991 -0.427895 0.586725 0.470889 0.658799
1779435 0.562237 0.355225 -0.746795 -0.582491 0.811125 -0.052713 0.58702 0.464639 0.662961
1779470 0.778852 -0.103709 -0.618573 -0.223288 0.875773 -0.427975 0.586115 0.47145 0.65894
1779505 0.561526 0.356201 -0.746865 -0.583614 0.810344 -0.052311 0.586584 0.465255 0.662914
1779540 0.778554 -0.102254 -0.61919 -0.224745 0.875771 -0.427215 0.585954 0.471771 0.658854
1779575 0.560249 0.357737 -0.747091 -0.584704 0.809655 -0.050778 0.58672 0.465276 0.662779
1779610 0.777643 -0.100665 -0.620594 -0.226616 0.875864 -0.426036 0.586443 0.471941 0.658297
1779645 0.558759 0.357888 -0.748133 -0.585628 0.809012 -0.050376 0.58722 0.466276 0.661632
1779680 0.776794 -0.100059 -0.621754 -0.228413 0.875301 -0.426232 0.58687 0.473112 0.657074
1779715 0.560384 0.35756 -0.747073 -0.584932 0.809455 -0.051343 0.586364 0.465759 0.662755
1779750 0.780043 -0.102211 -0.61732 -0.223128 0.876274 -0.427031 0.58459 0.470845 0.660725
1779785 0.565855 0.356459 -0.743467 -0.581852 0.811515 -0.053763 0.58417 0.46301 0.666607
1779820 0.783017 -0.103124 -0.613391 -0.219396 0.876985 -0.427507 0.582022 0.469321 0.664069
1779855 0.565838 0.356495 -0.743463 -0.582955 0.810642 -0.05497 0.583086 0.46451 0.666513
1779890 0.780206 -0.101668 -0.617204 -0.224618 0.875356 -0.428132 0.583801 0.472666 0.660122
1779925 0.559446 0.357066 -0.748012 -0.586314 0.808372 -0.052631 0.585879 0.468014 0.661594
1779960 0.777129 -0.102154 -0.620994 -0.227404 0.874488 -0.428435 0.586818 0.474166 0.65636
1779995 0.560622 0.355799 -0.747736 -0.583518 0.810442 -0.05186 0.587545 0.465391 0.661967
1780030 0.778553 -0.104302 -0.61885 -0.221877 0.87666 -0.426891 0.587047 0.469667 0.659384
1780065 0.563911 0.355568 -0.745368 -0.580032 0.812995 -0.050996 0.587848 0.461095 0.664699
1780100 0.779313 -0.10365 -0.618002 -0.221021 0.877376 -0.425864 0.586361 0.468473 0.660841
1780135 0.562792 0.357646 -0.74522 -0.582825 0.810999 -0.050937 0.586155 0.463 0.664869
1780170 0.779432 -0.10096 -0.618296 -0.224654 0.876249 -0.426283 0.58482 0.471162 0.660296
1780205 0.561282 0.358139 -0.746121 -0.5858 0.808754 -0.052475 0.584635 0.466531 0.663738
1780240 0.779652 -0.099563 -0.618246 -0.227728 0.874603 -0.428028 0.583336 0.474505 0.659213
1780275 0.560791 0.357755 -0.746675 -0.587109 0.807707 -0.053951 0.583793 0.468635 0.662997
1780310 0.779909 -0.100694 -0.617738 -0.226771 0.874452 -0.428845 0.583365 0.474546 0.659159
1814820 0.438882 0.897492 -0.043479 -0.153048 0.122348 0.980615 0.885414 -0.42372 0.191056
1814855 0.305761 0.834421 0.458531 -0.348598 -0.350043 0.869453 0.885995 -0.425689 0.183848
1814960 0.435739 0.891501 -0.123921 -0.181538 0.221898 0.958021 0.881575 -0.394951 0.258531
1814995 0.290254 0.878859 0.378627 -0.372019 -0.260908 0.890802 0.881676 -0.399415 0.251222
1815100 0.437504 0.869231 -0.230276 -0.215537 0.34999 0.911619 0.873002 -0.349204 0.340474
1815135 0.271206 0.925585 0.26408 -0.403398 -0.139801 0.904281 0.873908 -0.351776 0.335464
1815240 0.45377 0.819823 -0.349258 -0.261148 0.497065 0.827482 0.851994 -0.284278 0.439649
1815275 0.2638 0.957357 0.117797 -0.448573 0.013646 0.893641 0.853927 -0.288584 0.433044
1815380 0.503762 0.716401 -0.482692 -0.294073 0.667622 0.683959 0.812245 -0.202606 0.546998
1815415 0.292279 0.953877 -0.068488 -0.502182 0.214032 0.837855 0.81387 -0.210494 0.541577
1815520 0.605583 0.544691 -0.580155 -0.31657 0.833763 0.45235 0.730104 -0.090275 0.677346
1815555 0.367679 0.890267 -0.268768 -0.57815 0.445202 0.683766 0.728391 -0.096018 0.6784
1815730 0.830633 0.255197 -0.494895 -0.302731 0.952929 -0.016717 0.467334 0.163706 0.868791
1815765 0.5677 0.701952 -0.430091 -0.679475 0.694497 0.236612 0.464788 0.157911 0.871226
1815940 0.974231 0.197217 -0.109448 -0.225253 0.875677 -0.427142 0.011601 0.440788 0.897535
1815975 0.725787 0.616433 -0.305355 -0.687857 0.656239 -0.310164 0.00919 0.435154 0.900308
1816080 0.971773 0.234464 -0.026131 -0.217961 0.84991 -0.479733 -0.09027 0.471887 0.877025
1816115 0.72812 0.635023 -0.258041 -0.679073 0.617055 -0.397618 -0.093271 0.464743 0.880519
1816150 0.971356 0.236816 -0.019593 -0.217007 0.850456 -0.479199 -0.096818 0.469725 0.877487
1816185 0.727978 0.637252 -0.252896 -0.678574 0.617036 -0.398499 -0.097898 0.461707 0.881613
1816220 0.971329 0.237014 -0.018501 -0.21687 0.851513 -0.477379 -0.097391 0.467705 0.878502
1816255 0.72803 0.637219 -0.25283 -0.678742 0.618171 -0.396448 -0.096331 0.460233 0.882556
1816290 0.971473 0.23635 -0.01945 -0.21688 0.852271 -0.476021 -0.095931 0.46666 0.879218
1816325 0.725439 0.639437 -0.25467 -0.681615 0.616033 -0.394845 -0.095593 0.460023 0.882745
1816360 0.971614 0.23569 -0.020401 -0.21689 0.853026 -0.474663 -0.09447 0.465614 0.87993
1816395 0.728352 0.63667 -0.253284 -0.67879 0.619981 -0.39353 -0.093517 0.458556 0.88373
1816430 0.971769 0.234966 -0.021319 -0.216779 0.853565 -0.473742 -0.093116 0.46499 0.880405
1816465 0.728548 0.636226 -0.253836 -0.678801 0.620849 -0.392141 -0.091896 0.457998 0.88419
1816500 0.97194 0.234146 -0.022499 -0.216702 0.854093 -0.472826 -0.091493 0.464434 0.880868
1816535 0.728815 0.63535 -0.255259 -0.678825 0.621691 -0.390763 -0.089579 0.458071 0.88439
1816570 0.972124 0.233327 -0.023055 -0.216199 0.854003 -0.473218 -0.090725 0.465012 0.880643
1816605 0.729307 0.634798 -0.255226 -0.678241 0.621717 -0.391734 -0.089993 0.4588 0.88397
1816640 0.972357 0.232309 -0.023501 -0.215337 0.853273 -0.474926 -0.090276 0.466858 0.879711
1845585 0.63749 0.290357 0.713651 -0.308523 -0.752556 0.581784 0.705988 -0.591059 -0.390165
1845655 0.638454 0.288253 0.713642 -0.309284 -0.752974 0.580838 0.704782 -0.591557 -0.391587
1845725 0.638954 0.287657 0.713435 -0.310704 -0.751921 0.581443 0.703704 -0.593183 -0.391067
1845795 0.639376 0.288413 0.712752 -0.310524 -0.751166 0.582514 0.7034 -0.593773 -0.390718
1845865 0.639798 0.289167 0.712067 -0.310344 -0.75041 0.583584 0.703096 -0.594362 -0.390369
1845935 0.640013 0.289935 0.711561 -0.310234 -0.749723 0.584525 0.702949 -0.594854 -0.389884
1846005 0.640228 0.290703 0.711055 -0.310124 -0.749035 0.585464 0.702802 -0.595346 -0.389399
1846075 0.64065 0.291453 0.710367 -0.309942 -0.748275 0.586531 0.702497 -0.595935 -0.389048
1846145 0.640957 0.291919 0.709899 -0.309699 -0.747881 0.587161 0.702324 -0.596201 -0.388952
1846215 0.641172 0.292684 0.709389 -0.309589 -0.747191 0.588098 0.702177 -0.596691 -0.388466
1850625 0.078921 0.99125 -0.105796 -0.372867 0.127776 0.919044 0.924521 -0.033084 0.37969
1850695 0.106481 0.96386 -0.244203 -0.408341 0.266323 0.873114 0.906597 0.006748 0.421942
1850835 0.202169 0.834258 -0.512971 -0.485185 0.54031 0.687502 0.850719 0.109893 0.514004
1850905 0.266523 0.747526 -0.608414 -0.522069 0.642592 0.560819 0.81019 0.168163 0.561526
1850975 0.335588 0.65237 -0.679553 -0.547469 0.722118 0.422872 0.766587 0.230123 0.599488
1851045 0.409428 0.560831 -0.719608 -0.570139 0.773049 0.278093 0.712256 0.296417 0.63626
1852130 0.909786 0.202572 -0.362288 -0.279086 0.944613 -0.17267 0.307244 0.258203 0.915932
1852165 0.644972 0.654115 -0.395149 -0.699568 0.713487 0.039227 0.307594 0.251133 0.917778
1852200 0.909448 0.204661 -0.361961 -0.28107 0.944074 -0.172402 0.306434 0.258527 0.916111
1852235 0.643482 0.655778 -0.394821 -0.70128 0.7118 0.039313 0.306815 0.251583 0.917916
1852270 0.909173 0.206525 -0.361594 -0.282972 0.943465 -0.172627 0.305499 0.259269 0.916214
1852305 0.642276 0.657081 -0.394619 -0.702786 0.710334 0.038933 0.305894 0.252327 0.918019
